1,2,3,4,F2/F1
2.3333,5,30,6,0
2.3333,5,30,7,0
2.3333,5,30,8,0
2.3333,5,30,9,0
1,2.3333,50,4,0
2.3333,5,30,10,0
2.3333,5,33.3333,1,0
2.3333,5,33.3333,2,0
2.3333,5,33.3333,3,0
2.3333,5,33.3333,4,0
2.3333,5,33.3333,5,0
2.3333,5,33.3333,6,0
2.3333,5,33.3333,7,0
2.3333,5,33.3333,8,0
2.3333,5,33.3333,9,0
1,2.3333,50,5,0
2.3333,5,33.3333,10,0
2.3333,5,36.6667,1,0
2.3333,5,36.6667,2,0
2.3333,5,36.6667,3,0
2.3333,5,36.6667,4,0
2.3333,5,36.6667,5,0
2.3333,5,36.6667,6,0
2.3333,5,36.6667,7,0
2.3333,5,36.6667,8,0
2.3333,5,36.6667,9,0
1,2.3333,50,6,0
2.3333,5,36.6667,10,0
2.3333,5,40,1,0
2.3333,5,40,2,0
2.3333,5,40,3,0
2.3333,5,40,4,0
2.3333,5,40,5,0
2.3333,5,40,6,0
2.3333,5,40,7,0
2.3333,5,40,8,0
2.3333,5,40,9,0
1,2.3333,50,7,0
2.3333,5,40,10,0
2.3333,5,43.3333,1,0
2.3333,5,43.3333,2,0
2.3333,5,43.3333,3,0
2.3333,5,43.3333,4,0
2.3333,5,43.3333,5,0
2.3333,5,43.3333,6,0
2.3333,5,43.3333,7,0
2.3333,5,43.3333,8,0
2.3333,5,43.3333,9,0
1,2.3333,50,8,0
2.3333,5,43.3333,10,0
2.3333,5,46.6667,1,0
2.3333,5,46.6667,2,0
2.3333,5,46.6667,3,0
2.3333,5,46.6667,4,0
2.3333,5,46.6667,5,0
2.3333,5,46.6667,6,0
2.3333,5,46.6667,7,0
2.3333,5,46.6667,8,0
2.3333,5,46.6667,9,0
1,2.3333,50,9,0.094
2.3333,5,46.6667,10,0
2.3333,5,50,1,0
2.3333,5,50,2,0
2.3333,5,50,3,0
2.3333,5,50,4,0
2.3333,5,50,5,0
2.3333,5,50,6,0
2.3333,5,50,7,0
2.3333,5,50,8,0
2.3333,5,50,9,0
1,1,20,4,0
1,1,30,10,0.7317
1,2.3333,50,10,0.2298
2.3333,5,50,10,0
2.7778,1,20,1,0
2.7778,1,20,2,0
2.7778,1,20,3,0
2.7778,1,20,4,0.0943
2.7778,1,20,5,0.2821
2.7778,1,20,6,0.3936
2.7778,1,20,7,0.4615
2.7778,1,20,8,0.5145
2.7778,1,20,9,0.5568
1,2.7778,20,1,0
2.7778,1,23.3333,1,0
2.7778,1,23.3333,2,0
2.7778,1,23.3333,3,0
2.7778,1,23.3333,4,0.1389
2.7778,1,23.3333,5,0.3296
2.7778,1,23.3333,6,0.4375
2.7778,1,23.3333,7,0.5066
2.7778,1,23.3333,8,0.5529
2.7778,1,23.3333,9,0.5921
1,2.7778,20,2,0
2.7778,1,26.6667,1,0
2.7778,1,26.6667,2,0
2.7778,1,26.6667,3,0
2.7778,1,26.6667,4,0.1744
2.7778,1,26.6667,5,0.3547
2.7778,1,26.6667,6,0.4723
2.7778,1,26.6667,7,0.5415
2.7778,1,26.6667,8,0.592
2.7778,1,26.6667,9,0.6277
1,2.7778,20,3,0
2.7778,1,26.6667,10,0.6507
2.7778,1,30,1,0
2.7778,1,30,2,0
2.7778,1,30,3,0
2.7778,1,30,4,0.1981
2.7778,1,30,5,0.3968
2.7778,1,30,6,0.5131
2.7778,1,30,7,0.5722
2.7778,1,30,8,0.6184
2.7778,1,30,9,0.6446
1,2.7778,20,4,0
2.7778,1,30,10,0.679
2.7778,1,33.3333,1,0
2.7778,1,33.3333,2,0
2.7778,1,33.3333,3,0
2.7778,1,33.3333,4,0.2111
2.7778,1,33.3333,5,0.42
2.7778,1,33.3333,6,0.5287
2.7778,1,33.3333,7,0.5733
2.7778,1,33.3333,8,0.635
2.7778,1,33.3333,9,0.6768
1,2.7778,20,5,0
2.7778,1,36.6667,1,0
2.7778,1,36.6667,2,0
2.7778,1,36.6667,3,0
2.7778,1,36.6667,4,0.2345
2.7778,1,36.6667,5,0.4383
2.7778,1,36.6667,6,0.5465
2.7778,1,36.6667,7,0.6175
2.7778,1,36.6667,8,0.6621
2.7778,1,36.6667,9,0.6856
1,2.7778,20,6,0
2.7778,1,36.6667,10,0.7126
2.7778,1,40,1,0
2.7778,1,40,2,0
2.7778,1,40,3,0
2.7778,1,40,4,0.2415
2.7778,1,40,5,0.4366
2.7778,1,40,6,0.558
2.7778,1,40,7,0.6289
2.7778,1,40,8,0.6791
2.7778,1,40,9,0.7116
1,2.7778,20,7,0
2.7778,1,40,10,0.7251
2.7778,1,43.3333,1,0
2.7778,1,43.3333,2,0
2.7778,1,43.3333,3,0
2.7778,1,43.3333,4,0.2491
2.7778,1,43.3333,5,0.4627
2.7778,1,43.3333,6,0.5464
2.7778,1,43.3333,7,0.6445
2.7778,1,43.3333,8,0.6935
2.7778,1,43.3333,9,0.7268
1,2.7778,20,8,0
2.7778,1,46.6667,1,0
2.7778,1,46.6667,2,0
2.7778,1,46.6667,3,0
2.7778,1,46.6667,4,0.2488
2.7778,1,46.6667,5,0.4631
2.7778,1,46.6667,6,0.5854
2.7778,1,46.6667,7,0.6595
2.7778,1,46.6667,8,0.7057
2.7778,1,46.6667,9,0.7396
1,2.7778,20,9,0
2.7778,1,46.6667,10,0.762
2.7778,1,50,1,0
2.7778,1,50,2,0
2.7778,1,50,3,0
2.7778,1,50,4,0.2602
2.7778,1,50,5,0.4784
2.7778,1,50,6,0.582
2.7778,1,50,7,0.6692
2.7778,1,50,8,0.716
2.7778,1,50,9,0.7445
1,1,33.3333,1,0
1,2.7778,20,10,0
2.7778,1,50,10,0.7737
2.7778,1.4444,20,1,0
2.7778,1.4444,20,2,0
2.7778,1.4444,20,3,0
2.7778,1.4444,20,4,0
2.7778,1.4444,20,5,0
2.7778,1.4444,20,6,0.0931
2.7778,1.4444,20,7,0.2234
2.7778,1.4444,20,8,0.3213
2.7778,1.4444,20,9,0.3823
1,2.7778,23.3333,1,0
2.7778,1.4444,20,10,0.4317
2.7778,1.4444,23.3333,1,0
2.7778,1.4444,23.3333,2,0
2.7778,1.4444,23.3333,3,0
2.7778,1.4444,23.3333,4,0
2.7778,1.4444,23.3333,5,0
2.7778,1.4444,23.3333,6,0.1295
2.7778,1.4444,23.3333,7,0.2609
2.7778,1.4444,23.3333,8,0.359
2.7778,1.4444,23.3333,9,0.426
1,2.7778,23.3333,2,0
2.7778,1.4444,23.3333,10,0.4726
2.7778,1.4444,26.6667,1,0
2.7778,1.4444,26.6667,2,0
2.7778,1.4444,26.6667,3,0
2.7778,1.4444,26.6667,4,0
2.7778,1.4444,26.6667,5,0
2.7778,1.4444,26.6667,6,0.12
2.7778,1.4444,26.6667,7,0.2704
2.7778,1.4444,26.6667,8,0.366
2.7778,1.4444,26.6667,9,0.4382
1,2.7778,23.3333,3,0
2.7778,1.4444,26.6667,10,0.4896
2.7778,1.4444,30,1,0
2.7778,1.4444,30,2,0
2.7778,1.4444,30,3,0
2.7778,1.4444,30,4,0
2.7778,1.4444,30,5,0.0055
2.7778,1.4444,30,6,0.1953
2.7778,1.4444,30,7,0.3342
2.7778,1.4444,30,8,0.4206
2.7778,1.4444,30,9,0.4847
1,2.7778,23.3333,4,0
2.7778,1.4444,30,10,0.5222
2.7778,1.4444,33.3333,1,0
2.7778,1.4444,33.3333,2,0
2.7778,1.4444,33.3333,3,0
2.7778,1.4444,33.3333,4,0
2.7778,1.4444,33.3333,5,0
2.7778,1.4444,33.3333,6,0.2245
2.7778,1.4444,33.3333,7,0.3589
2.7778,1.4444,33.3333,8,0.4514
2.7778,1.4444,33.3333,9,0.5136
1,2.7778,23.3333,5,0
2.7778,1.4444,33.3333,10,0.5579
2.7778,1.4444,36.6667,1,0
2.7778,1.4444,36.6667,2,0
2.7778,1.4444,36.6667,3,0
2.7778,1.4444,36.6667,4,0
2.7778,1.4444,36.6667,5,0.0105
2.7778,1.4444,36.6667,6,0.2354
2.7778,1.4444,36.6667,7,0.3779
2.7778,1.4444,36.6667,8,0.4679
2.7778,1.4444,36.6667,9,0.5317
1,2.7778,23.3333,6,0
2.7778,1.4444,36.6667,10,0.5825
2.7778,1.4444,40,1,0
2.7778,1.4444,40,2,0
2.7778,1.4444,40,3,0
2.7778,1.4444,40,4,0
2.7778,1.4444,40,5,0.0182
2.7778,1.4444,40,6,0.2461
2.7778,1.4444,40,7,0.3942
2.7778,1.4444,40,8,0.4853
2.7778,1.4444,40,9,0.5486
1,2.7778,23.3333,7,0
2.7778,1.4444,40,10,0.5955
2.7778,1.4444,43.3333,1,0
2.7778,1.4444,43.3333,2,0
2.7778,1.4444,43.3333,3,0
2.7778,1.4444,43.3333,4,0
2.7778,1.4444,43.3333,5,0
2.7778,1.4444,43.3333,6,0.1908
2.7778,1.4444,43.3333,7,0.3526
2.7778,1.4444,43.3333,8,0.4467
2.7778,1.4444,43.3333,9,0.5291
1,2.7778,23.3333,8,0
2.7778,1.4444,43.3333,10,0.5759
2.7778,1.4444,46.6667,1,0
2.7778,1.4444,46.6667,2,0
2.7778,1.4444,46.6667,3,0
2.7778,1.4444,46.6667,4,0
2.7778,1.4444,46.6667,5,0
2.7778,1.4444,46.6667,6,0.2031
2.7778,1.4444,46.6667,7,0.3654
2.7778,1.4444,46.6667,8,0.4743
2.7778,1.4444,46.6667,9,0.5417
1,2.7778,23.3333,9,0
2.7778,1.4444,46.6667,10,0.5897
2.7778,1.4444,50,1,0
2.7778,1.4444,50,2,0
2.7778,1.4444,50,3,0
2.7778,1.4444,50,4,0
2.7778,1.4444,50,5,0
2.7778,1.4444,50,6,0.2045
2.7778,1.4444,50,7,0.3689
2.7778,1.4444,50,8,0.4805
2.7778,1.4444,50,9,0.5408
1,1,33.3333,2,0
1,2.7778,23.3333,10,0
2.7778,1.4444,50,10,0.6039
2.7778,1.8889,20,1,0
2.7778,1.8889,20,2,0
2.7778,1.8889,20,3,0
2.7778,1.8889,20,4,0
2.7778,1.8889,20,5,0
2.7778,1.8889,20,6,0
2.7778,1.8889,20,7,0
2.7778,1.8889,20,8,0.1066
2.7778,1.8889,20,9,0.2044
1,2.7778,26.6667,1,0
2.7778,1.8889,20,10,0.284
2.7778,1.8889,23.3333,1,0
2.7778,1.8889,23.3333,2,0
2.7778,1.8889,23.3333,3,0
2.7778,1.8889,23.3333,4,0
2.7778,1.8889,23.3333,5,0
2.7778,1.8889,23.3333,6,0
2.7778,1.8889,23.3333,7,0.0163
2.7778,1.8889,23.3333,8,0.1496
2.7778,1.8889,23.3333,9,0.2511
1,2.7778,26.6667,2,0
2.7778,1.8889,23.3333,10,0.3277
2.7778,1.8889,26.6667,1,0
2.7778,1.8889,26.6667,2,0
2.7778,1.8889,26.6667,3,0
2.7778,1.8889,26.6667,4,0
2.7778,1.8889,26.6667,5,0
2.7778,1.8889,26.6667,6,0
2.7778,1.8889,26.6667,7,0.0285
2.7778,1.8889,26.6667,8,0.1687
2.7778,1.8889,26.6667,9,0.2685
1,2.7778,26.6667,3,0
2.7778,1.8889,26.6667,10,0.3463
2.7778,1.8889,30,1,0
2.7778,1.8889,30,2,0
2.7778,1.8889,30,3,0
2.7778,1.8889,30,4,0
2.7778,1.8889,30,5,0
2.7778,1.8889,30,6,0
2.7778,1.8889,30,7,0.0513
2.7778,1.8889,30,8,0.1942
2.7778,1.8889,30,9,0.2966
1,2.7778,26.6667,4,0
2.7778,1.8889,30,10,0.3698
2.7778,1.8889,33.3333,1,0
2.7778,1.8889,33.3333,2,0
2.7778,1.8889,33.3333,3,0
2.7778,1.8889,33.3333,4,0
2.7778,1.8889,33.3333,5,0
2.7778,1.8889,33.3333,6,0
2.7778,1.8889,33.3333,7,0.0493
2.7778,1.8889,33.3333,8,0.1989
2.7778,1.8889,33.3333,9,0.3075
1,2.7778,26.6667,5,0
2.7778,1.8889,33.3333,10,0.3876
2.7778,1.8889,36.6667,1,0
2.7778,1.8889,36.6667,2,0
2.7778,1.8889,36.6667,3,0
2.7778,1.8889,36.6667,4,0
2.7778,1.8889,36.6667,5,0
2.7778,1.8889,36.6667,6,0
2.7778,1.8889,36.6667,7,0.0013
2.7778,1.8889,36.6667,8,0.1526
2.7778,1.8889,36.6667,9,0.2685
1,2.7778,26.6667,6,0
2.7778,1.8889,36.6667,10,0.3606
2.7778,1.8889,40,1,0
2.7778,1.8889,40,2,0
2.7778,1.8889,40,3,0
2.7778,1.8889,40,4,0
2.7778,1.8889,40,5,0
2.7778,1.8889,40,6,0
2.7778,1.8889,40,7,0.0984
2.7778,1.8889,40,8,0.2442
2.7778,1.8889,40,9,0.3484
1,2.7778,26.6667,7,0
2.7778,1.8889,40,10,0.428
2.7778,1.8889,43.3333,1,0
2.7778,1.8889,43.3333,2,0
2.7778,1.8889,43.3333,3,0
2.7778,1.8889,43.3333,4,0
2.7778,1.8889,43.3333,5,0
2.7778,1.8889,43.3333,6,0
2.7778,1.8889,43.3333,7,0.0758
2.7778,1.8889,43.3333,8,0.2276
2.7778,1.8889,43.3333,9,0.339
1,2.7778,26.6667,8,0
2.7778,1.8889,43.3333,10,0.4193
2.7778,1.8889,46.6667,1,0
2.7778,1.8889,46.6667,2,0
2.7778,1.8889,46.6667,3,0
2.7778,1.8889,46.6667,4,0
2.7778,1.8889,46.6667,5,0
2.7778,1.8889,46.6667,6,0
2.7778,1.8889,46.6667,7,0.0771
2.7778,1.8889,46.6667,8,0.2408
2.7778,1.8889,46.6667,9,0.3527
1,2.7778,26.6667,9,0
2.7778,1.8889,46.6667,10,0.4379
2.7778,1.8889,50,1,0
2.7778,1.8889,50,2,0
2.7778,1.8889,50,3,0
2.7778,1.8889,50,4,0
2.7778,1.8889,50,5,0
2.7778,1.8889,50,6,0
2.7778,1.8889,50,7,0.0806
2.7778,1.8889,50,8,0.2474
2.7778,1.8889,50,9,0.3648
1,1,33.3333,3,0
1,2.7778,26.6667,10,0
2.7778,1.8889,50,10,0.449
2.7778,2.3333,20,1,0
2.7778,2.3333,20,2,0
2.7778,2.3333,20,3,0
2.7778,2.3333,20,4,0
2.7778,2.3333,20,5,0
2.7778,2.3333,20,6,0
2.7778,2.3333,20,7,0
2.7778,2.3333,20,8,0
2.7778,2.3333,20,9,0
1,2.7778,30,1,0
2.7778,2.3333,20,10,0.0886
2.7778,2.3333,23.3333,1,0
2.7778,2.3333,23.3333,2,0
2.7778,2.3333,23.3333,3,0
2.7778,2.3333,23.3333,4,0
2.7778,2.3333,23.3333,5,0
2.7778,2.3333,23.3333,6,0
2.7778,2.3333,23.3333,7,0
2.7778,2.3333,23.3333,8,0
2.7778,2.3333,23.3333,9,0.0346
1,2.7778,30,2,0
2.7778,2.3333,23.3333,10,0.1345
2.7778,2.3333,26.6667,1,0
2.7778,2.3333,26.6667,2,0
2.7778,2.3333,26.6667,3,0
2.7778,2.3333,26.6667,4,0
2.7778,2.3333,26.6667,5,0
2.7778,2.3333,26.6667,6,0
2.7778,2.3333,26.6667,7,0
2.7778,2.3333,26.6667,8,0
2.7778,2.3333,26.6667,9,0.0642
1,2.7778,30,3,0
2.7778,2.3333,26.6667,10,0.1681
2.7778,2.3333,30,1,0
2.7778,2.3333,30,2,0
2.7778,2.3333,30,3,0
2.7778,2.3333,30,4,0
2.7778,2.3333,30,5,0
2.7778,2.3333,30,6,0
2.7778,2.3333,30,7,0
2.7778,2.3333,30,8,0
2.7778,2.3333,30,9,0.0903
1,2.7778,30,4,0
2.7778,2.3333,30,10,0.1987
2.7778,2.3333,33.3333,1,0
2.7778,2.3333,33.3333,2,0
2.7778,2.3333,33.3333,3,0
2.7778,2.3333,33.3333,4,0
2.7778,2.3333,33.3333,5,0
2.7778,2.3333,33.3333,6,0
2.7778,2.3333,33.3333,7,0
2.7778,2.3333,33.3333,8,0
2.7778,2.3333,33.3333,9,0.102
1,2.7778,30,5,0
2.7778,2.3333,33.3333,10,0.2097
2.7778,2.3333,36.6667,1,0
2.7778,2.3333,36.6667,2,0
2.7778,2.3333,36.6667,3,0
2.7778,2.3333,36.6667,4,0
2.7778,2.3333,36.6667,5,0
2.7778,2.3333,36.6667,6,0
2.7778,2.3333,36.6667,7,0
2.7778,2.3333,36.6667,8,0
2.7778,2.3333,36.6667,9,0.125
1,2.7778,30,6,0
2.7778,2.3333,36.6667,10,0.2273
2.7778,2.3333,40,1,0
2.7778,2.3333,40,2,0
2.7778,2.3333,40,3,0
2.7778,2.3333,40,4,0
2.7778,2.3333,40,5,0
2.7778,2.3333,40,6,0
2.7778,2.3333,40,7,0
2.7778,2.3333,40,8,0
2.7778,2.3333,40,9,0.0623
1,2.7778,30,7,0
2.7778,2.3333,40,10,0.182
2.7778,2.3333,43.3333,1,0
2.7778,2.3333,43.3333,2,0
2.7778,2.3333,43.3333,3,0
2.7778,2.3333,43.3333,4,0
2.7778,2.3333,43.3333,5,0
2.7778,2.3333,43.3333,6,0
2.7778,2.3333,43.3333,7,0
2.7778,2.3333,43.3333,8,0
2.7778,2.3333,43.3333,9,0.0606
1,2.7778,30,8,0
2.7778,2.3333,43.3333,10,0.1839
2.7778,2.3333,46.6667,1,0
2.7778,2.3333,46.6667,2,0
2.7778,2.3333,46.6667,3,0
2.7778,2.3333,46.6667,4,0
2.7778,2.3333,46.6667,5,0
2.7778,2.3333,46.6667,6,0
2.7778,2.3333,46.6667,7,0
2.7778,2.3333,46.6667,8,0
2.7778,2.3333,46.6667,9,0.0757
1,2.7778,30,9,0
2.7778,2.3333,46.6667,10,0.192
2.7778,2.3333,50,1,0
2.7778,2.3333,50,2,0
2.7778,2.3333,50,3,0
2.7778,2.3333,50,4,0
2.7778,2.3333,50,5,0
2.7778,2.3333,50,6,0
2.7778,2.3333,50,7,0
2.7778,2.3333,50,8,0
2.7778,2.3333,50,9,0.1352
1,1,33.3333,4,0.1983
1,2.7778,30,10,0
2.7778,2.3333,50,10,0.2507
2.7778,2.7778,20,1,0
2.7778,2.7778,20,2,0
2.7778,2.7778,20,3,0
2.7778,2.7778,20,4,0
2.7778,2.7778,20,5,0
2.7778,2.7778,20,6,0
2.7778,2.7778,20,7,0
2.7778,2.7778,20,8,0
2.7778,2.7778,20,9,0
1,2.7778,33.3333,1,0
2.7778,2.7778,20,10,0
2.7778,2.7778,23.3333,1,0
2.7778,2.7778,23.3333,2,0
2.7778,2.7778,23.3333,3,0
2.7778,2.7778,23.3333,4,0
2.7778,2.7778,23.3333,5,0
2.7778,2.7778,23.3333,6,0
2.7778,2.7778,23.3333,7,0
2.7778,2.7778,23.3333,8,0
2.7778,2.7778,23.3333,9,0
1,2.7778,33.3333,2,0
2.7778,2.7778,23.3333,10,0
2.7778,2.7778,26.6667,1,0
2.7778,2.7778,26.6667,2,0
2.7778,2.7778,26.6667,3,0
2.7778,2.7778,26.6667,4,0
2.7778,2.7778,26.6667,5,0
2.7778,2.7778,26.6667,6,0
2.7778,2.7778,26.6667,7,0
2.7778,2.7778,26.6667,8,0
2.7778,2.7778,26.6667,9,0
1,2.7778,33.3333,3,0
2.7778,2.7778,26.6667,10,0
2.7778,2.7778,30,1,0
2.7778,2.7778,30,2,0
2.7778,2.7778,30,3,0
2.7778,2.7778,30,4,0
2.7778,2.7778,30,5,0
2.7778,2.7778,30,6,0
2.7778,2.7778,30,7,0
2.7778,2.7778,30,8,0
2.7778,2.7778,30,9,0
1,2.7778,33.3333,4,0
2.7778,2.7778,30,10,0
2.7778,2.7778,33.3333,1,0
2.7778,2.7778,33.3333,2,0
2.7778,2.7778,33.3333,3,0
2.7778,2.7778,33.3333,4,0
2.7778,2.7778,33.3333,5,0
2.7778,2.7778,33.3333,6,0
2.7778,2.7778,33.3333,7,0
2.7778,2.7778,33.3333,8,0
2.7778,2.7778,33.3333,9,0
1,2.7778,33.3333,5,0
2.7778,2.7778,33.3333,10,0.0205
2.7778,2.7778,36.6667,1,0
2.7778,2.7778,36.6667,2,0
2.7778,2.7778,36.6667,3,0
2.7778,2.7778,36.6667,4,0
2.7778,2.7778,36.6667,5,0
2.7778,2.7778,36.6667,6,0
2.7778,2.7778,36.6667,7,0
2.7778,2.7778,36.6667,8,0
2.7778,2.7778,36.6667,9,0
1,2.7778,33.3333,6,0
2.7778,2.7778,36.6667,10,0.0278
2.7778,2.7778,40,1,0
2.7778,2.7778,40,2,0
2.7778,2.7778,40,3,0
2.7778,2.7778,40,4,0
2.7778,2.7778,40,5,0
2.7778,2.7778,40,6,0
2.7778,2.7778,40,7,0
2.7778,2.7778,40,8,0
2.7778,2.7778,40,9,0
1,2.7778,33.3333,7,0
2.7778,2.7778,40,10,0.0327
2.7778,2.7778,43.3333,1,0
2.7778,2.7778,43.3333,2,0
2.7778,2.7778,43.3333,3,0
2.7778,2.7778,43.3333,4,0
2.7778,2.7778,43.3333,5,0
2.7778,2.7778,43.3333,6,0
2.7778,2.7778,43.3333,7,0
2.7778,2.7778,43.3333,8,0
2.7778,2.7778,43.3333,9,0
1,2.7778,33.3333,8,0
2.7778,2.7778,43.3333,10,0.0406
2.7778,2.7778,46.6667,1,0
2.7778,2.7778,46.6667,2,0
2.7778,2.7778,46.6667,3,0
2.7778,2.7778,46.6667,4,0
2.7778,2.7778,46.6667,5,0
2.7778,2.7778,46.6667,6,0
2.7778,2.7778,46.6667,7,0
2.7778,2.7778,46.6667,8,0
2.7778,2.7778,46.6667,9,0
1,2.7778,33.3333,9,0
2.7778,2.7778,46.6667,10,0
2.7778,2.7778,50,1,0
2.7778,2.7778,50,2,0
2.7778,2.7778,50,3,0
2.7778,2.7778,50,4,0
2.7778,2.7778,50,5,0
2.7778,2.7778,50,6,0
2.7778,2.7778,50,7,0
2.7778,2.7778,50,8,0
2.7778,2.7778,50,9,0
1,1,33.3333,5,0.4454
1,2.7778,33.3333,10,0
2.7778,2.7778,50,10,0
2.7778,3.2222,20,1,0
2.7778,3.2222,20,2,0
2.7778,3.2222,20,3,0
2.7778,3.2222,20,4,0
2.7778,3.2222,20,5,0
2.7778,3.2222,20,6,0
2.7778,3.2222,20,7,0
2.7778,3.2222,20,8,0
2.7778,3.2222,20,9,0
1,2.7778,36.6667,1,0
2.7778,3.2222,20,10,0
2.7778,3.2222,23.3333,1,0
2.7778,3.2222,23.3333,2,0
2.7778,3.2222,23.3333,3,0
2.7778,3.2222,23.3333,4,0
2.7778,3.2222,23.3333,5,0
2.7778,3.2222,23.3333,6,0
2.7778,3.2222,23.3333,7,0
2.7778,3.2222,23.3333,8,0
2.7778,3.2222,23.3333,9,0
1,2.7778,36.6667,2,0
2.7778,3.2222,23.3333,10,0
2.7778,3.2222,26.6667,1,0
2.7778,3.2222,26.6667,2,0
2.7778,3.2222,26.6667,3,0
2.7778,3.2222,26.6667,4,0
2.7778,3.2222,26.6667,5,0
2.7778,3.2222,26.6667,6,0
2.7778,3.2222,26.6667,7,0
2.7778,3.2222,26.6667,8,0
2.7778,3.2222,26.6667,9,0
1,2.7778,36.6667,3,0
2.7778,3.2222,26.6667,10,0
2.7778,3.2222,30,1,0
2.7778,3.2222,30,2,0
2.7778,3.2222,30,3,0
2.7778,3.2222,30,4,0
2.7778,3.2222,30,5,0
2.7778,3.2222,30,6,0
2.7778,3.2222,30,7,0
2.7778,3.2222,30,8,0
2.7778,3.2222,30,9,0
1,2.7778,36.6667,4,0
2.7778,3.2222,30,10,0
2.7778,3.2222,33.3333,1,0
2.7778,3.2222,33.3333,2,0
2.7778,3.2222,33.3333,3,0
2.7778,3.2222,33.3333,4,0
2.7778,3.2222,33.3333,5,0
2.7778,3.2222,33.3333,6,0
2.7778,3.2222,33.3333,7,0
2.7778,3.2222,33.3333,8,0
2.7778,3.2222,33.3333,9,0
1,2.7778,36.6667,5,0
2.7778,3.2222,33.3333,10,0
2.7778,3.2222,36.6667,1,0
2.7778,3.2222,36.6667,2,0
2.7778,3.2222,36.6667,3,0
2.7778,3.2222,36.6667,4,0
2.7778,3.2222,36.6667,5,0
2.7778,3.2222,36.6667,6,0
2.7778,3.2222,36.6667,7,0
2.7778,3.2222,36.6667,8,0
2.7778,3.2222,36.6667,9,0
1,2.7778,36.6667,6,0
2.7778,3.2222,36.6667,10,0
2.7778,3.2222,40,1,0
2.7778,3.2222,40,2,0
2.7778,3.2222,40,3,0
2.7778,3.2222,40,4,0
2.7778,3.2222,40,5,0
2.7778,3.2222,40,6,0
2.7778,3.2222,40,7,0
2.7778,3.2222,40,8,0
2.7778,3.2222,40,9,0
1,2.7778,36.6667,7,0
2.7778,3.2222,40,10,0
2.7778,3.2222,43.3333,1,0
2.7778,3.2222,43.3333,2,0
2.7778,3.2222,43.3333,3,0
2.7778,3.2222,43.3333,4,0
2.7778,3.2222,43.3333,5,0
2.7778,3.2222,43.3333,6,0
2.7778,3.2222,43.3333,7,0
2.7778,3.2222,43.3333,8,0
2.7778,3.2222,43.3333,9,0
1,2.7778,36.6667,8,0
2.7778,3.2222,43.3333,10,0
2.7778,3.2222,46.6667,1,0
2.7778,3.2222,46.6667,2,0
2.7778,3.2222,46.6667,3,0
2.7778,3.2222,46.6667,4,0
2.7778,3.2222,46.6667,4,0
2.7778,3.2222,46.6667,5,0
2.7778,3.2222,46.6667,6,0
2.7778,3.2222,46.6667,7,0
2.7778,3.2222,46.6667,8,0
2.7778,3.2222,46.6667,9,0
1,2.7778,36.6667,9,0
2.7778,3.2222,46.6667,10,0
2.7778,3.2222,50,1,0
2.7778,3.2222,50,2,0
2.7778,3.2222,50,3,0
2.7778,3.2222,50,4,0
2.7778,3.2222,50,5,0
2.7778,3.2222,50,6,0
2.7778,3.2222,50,7,0
2.7778,3.2222,50,8,0
2.7778,3.2222,50,9,0
1,1,33.3333,6,0.5744
1,2.7778,36.6667,10,0
2.7778,3.2222,50,10,0
2.7778,3.6667,20,1,0
2.7778,3.6667,20,2,0
2.7778,3.6667,20,3,0
2.7778,3.6667,20,4,0
2.7778,3.6667,20,5,0
2.7778,3.6667,20,6,0
2.7778,3.6667,20,7,0
2.7778,3.6667,20,8,0
2.7778,3.6667,20,9,0
1,2.7778,40,1,0
2.7778,3.6667,20,10,0
2.7778,3.6667,23.3333,1,0
2.7778,3.6667,23.3333,2,0
2.7778,3.6667,23.3333,3,0
2.7778,3.6667,23.3333,4,0
2.7778,3.6667,23.3333,5,0
2.7778,3.6667,23.3333,6,0
2.7778,3.6667,23.3333,7,0
2.7778,3.6667,23.3333,8,0
2.7778,3.6667,23.3333,9,0
1,2.7778,40,2,0
2.7778,3.6667,23.3333,10,0
2.7778,3.6667,26.6667,1,0
2.7778,3.6667,26.6667,2,0
2.7778,3.6667,26.6667,3,0
2.7778,3.6667,26.6667,4,0
2.7778,3.6667,26.6667,5,0
2.7778,3.6667,26.6667,6,0
2.7778,3.6667,26.6667,7,0
2.7778,3.6667,26.6667,8,0
2.7778,3.6667,26.6667,9,0
1,2.7778,40,3,0
2.7778,3.6667,26.6667,10,0
2.7778,3.6667,30,1,0
2.7778,3.6667,30,2,0
2.7778,3.6667,30,3,0
2.7778,3.6667,30,4,0
2.7778,3.6667,30,5,0
2.7778,3.6667,30,6,0
2.7778,3.6667,30,7,0
2.7778,3.6667,30,8,0
2.7778,3.6667,30,9,0
1,2.7778,40,4,0
2.7778,3.6667,30,10,0
2.7778,3.6667,33.3333,1,0
2.7778,3.6667,33.3333,2,0
2.7778,3.6667,33.3333,3,0
2.7778,3.6667,33.3333,4,0
2.7778,3.6667,33.3333,5,0
2.7778,3.6667,33.3333,6,0
2.7778,3.6667,33.3333,7,0
2.7778,3.6667,33.3333,8,0
2.7778,3.6667,33.3333,9,0
1,2.7778,40,5,0
2.7778,3.6667,33.3333,10,0
2.7778,3.6667,36.6667,1,0
2.7778,3.6667,36.6667,2,0
2.7778,3.6667,36.6667,3,0
2.7778,3.6667,36.6667,4,0
2.7778,3.6667,36.6667,5,0
